"idno","cntry","essround","gndr","agea","domicil","hinctnta","eduyrs","wkhtot","tvtot","hhmmb","ipcrtiv","ipadvnt","ipgdtim","ipsuces","imprich","impsafe","imptrad","ipfrule","iphlppl","ipeqopt","trstplc","trstplt","trstlgl","polintr","bctprd","sgnptit","stflife","happy","health","sclmeet","sclact","rlgblg","rlgdgr","pray","rlgatnd"
11072822,"DE",6,1,63,1,4,22,40,3,1,2,4,2,3,4,2,4,2,2,2,8,4,9,1,2,1,6,6,3,6,2,2,1,7,6
11072862,"DE",6,2,47,2,8,21,33,5,3,5,6,6,6,6,1,5,1,1,1,10,9,10,1,1,1,10,10,1,5,2,1,6,3,6
11072872,"DE",6,2,25,4,5,13,40,2,2,3,6,1,1,4,1,1,6,1,1,7,5,7,3,2,2,7,7,1,3,3,2,0,7,7
11072882,"DE",6,1,24,3,2,15,35,6,1,1,3,2,3,3,5,5,5,4,1,6,2,7,2,2,2,9,9,1,7,3,1,3,7,6
11072902,"DE",6,2,65,4,77,88,666,3,2,3,5,3,5,5,3,3,2,2,2,7,2,5,3,2,2,10,9,2,4,4,1,8,1,6
11072932,"DE",6,1,19,3,9,11,42,2,4,3,2,2,3,4,2,3,4,3,2,7,4,6,3,1,1,6,7,3,6,3,2,1,7,7
11072962,"DE",6,1,47,4,7,12,39,5,5,2,3,2,2,2,2,1,3,2,2,8,7,8,1,2,2,9,5,3,6,3,1,8,4,4
11072992,"DE",6,2,71,3,4,10,40,7,2,1,6,1,1,6,1,1,1,1,1,7,1,2,2,2,1,5,7,3,2,1,2,4,6,7
11073072,"DE",6,2,28,3,8,21,48,4,2,3,4,2,4,5,2,2,5,2,2,5,2,6,3,1,2,7,8,1,5,3,1,5,6,5
11073092,"DE",6,1,58,3,6,13,38,7,2,3,3,2,2,3,2,2,2,2,4,7,6,6,2,2,2,10,8,2,3,2,2,0,7,7
11073162,"DE",6,1,54,3,8,19,50,2,4,1,5,3,5,5,3,3,4,2,1,8,5,8,1,1,2,7,8,3,6,2,2,9,6,5
11073172,"DE",6,1,60,4,7,20,55,3,2,5,6,5,5,4,3,1,3,2,3,7,0,8,1,2,2,7,6,3,3,1,1,1,7,7
11073192,"DE",6,1,20,4,8,14,40,4,4,2,2,1,3,3,5,1,3,2,3,8,7,10,2,2,2,8,8,2,5,3,1,5,6,5
11073212,"DE",6,1,29,3,4,17,42,2,1,2,4,1,2,5,3,3,3,1,1,8,6,6,2,2,1,7,7,1,6,3,1,3,7,5
11073282,"DE",6,2,18,2,9,12,39,2,3,3,3,2,5,5,5,4,5,2,2,8,5,8,3,2,2,9,8,2,7,3,2,5,7,7
11073292,"DE",6,2,20,4,5,13,12,4,2,3,2,2,1,2,1,3,2,3,2,8,5,8,3,2,1,10,9,2,6,3,1,5,6,6
11073302,"DE",6,1,57,4,77,13,15,6,3,1,6,1,1,5,1,1,6,1,1,8,0,1,2,2,2,8,10,4,4,1,2,0,7,7
11073322,"DE",6,2,30,1,1,21,40,4,1,2,2,2,5,6,3,2,6,1,1,9,7,6,1,2,1,7,8,2,5,5,1,8,3,5
11073342,"DE",6,2,59,1,10,14,40,6,2,3,5,2,1,6,1,3,4,1,2,5,2,3,2,1,1,8,7,3,5,3,1,9,4,3
11073362,"DE",6,2,54,1,10,13,60,4,2,3,5,3,1,3,4,3,3,3,4,8,5,9,2,2,1,9,8,2,6,2,1,2,7,7
11073462,"DE",6,2,43,3,77,12,18,5,4,2,5,2,2,4,1,1,2,1,1,9,8,0,3,2,2,7,10,1,3,1,1,4,6,6
11073472,"DE",6,1,33,3,7,16,45,0,3,3,3,3,3,4,3,5,4,3,4,9,3,8,2,1,2,7,8,1,3,2,1,3,7,5
11073482,"DE",6,2,54,3,9,14,40,5,2,3,4,1,2,4,1,1,2,1,1,5,5,5,2,1,1,6,8,2,6,2,1,6,6,7
11073552,"DE",6,2,48,4,5,15,12,2,5,5,3,2,2,4,1,3,2,2,2,10,5,10,2,1,2,8,8,3,4,3,1,7,6,6
11073562,"DE",6,2,52,3,4,19,888,4,2,2,4,3,3,5,2,5,6,2,3,5,5,6,2,1,1,9,10,2,6,5,1,2,6,6
11073592,"DE",6,1,18,5,4,11,2,6,5,3,3,3,5,5,4,4,5,3,3,9,7,9,3,1,1,8,9,2,6,3,1,4,6,5
11073602,"DE",6,2,44,1,4,8,20,5,5,8,6,6,5,5,1,2,2,2,2,10,88,7,4,2,2,10,5,3,3,2,1,5,5,6
11073662,"DE",6,1,42,2,7,13,40,4,3,3,4,4,4,5,3,2,3,3,3,8,5,8,2,1,1,5,7,3,2,2,2,1,7,7
11073672,"DE",6,2,46,3,6,14,25,3,4,3,5,2,2,5,1,3,3,2,2,4,1,2,3,2,1,8,8,2,5,3,2,5,6,6
11073712,"DE",6,1,33,2,5,22,40,2,1,2,4,3,2,4,2,3,3,2,1,7,2,5,3,1,2,7,8,4,6,3,1,3,6,7
11073742,"DE",6,2,62,3,2,8,40,4,2,2,5,3,4,3,2,1,4,1,4,10,1,9,4,2,2,10,10,3,7,2,1,4,7,7
11073752,"DE",6,1,30,4,10,14,50,2,3,2,4,2,2,3,2,2,2,2,2,8,2,5,2,2,1,7,7,2,5,3,1,2,4,5
11073942,"DE",6,2,79,3,3,11,40,7,2,3,6,2,3,6,1,1,1,1,1,5,0,5,3,2,2,4,8,3,5,2,1,10,6,6
11073952,"DE",6,2,79,4,2,11,30,6,1,1,4,1,3,6,2,3,2,2,2,8,6,7,1,2,1,6,8,2,6,3,1,9,1,3
11073962,"DE",6,2,83,2,3,18,45,5,1,2,5,3,5,6,5,5,5,2,2,8,5,3,2,1,1,3,5,3,2,2,2,0,7,7
11074002,"DE",6,2,70,2,77,12,20,3,2,4,6,2,5,5,2,3,2,3,1,8,6,5,2,1,2,9,8,2,5,4,1,3,3,4
11074022,"DE",6,2,20,4,88,13,6,6,4,3,3,2,1,4,4,5,5,1,1,7,5,6,3,2,1,8,9,2,7,3,2,1,6,5
11074042,"DE",6,2,25,4,88,9,35,1,6,6,6,2,2,2,2,8,4,2,1,6,0,3,4,2,2,10,10,2,2,1,1,4,7,6
11074052,"DE",6,1,61,4,5,13,45,6,1,2,6,1,3,3,1,1,1,1,1,3,2,5,2,1,2,7,8,3,6,3,2,5,7,6
11074072,"DE",6,1,19,3,88,11,666,5,3,4,6,1,4,5,1,4,6,1,1,4,0,0,2,2,2,8,3,2,7,1,1,3,2,5
11074112,"DE",6,2,38,4,7,13,45,0,4,1,5,4,3,5,1,2,5,2,2,4,0,1,4,2,2,5,8,4,2,1,2,7,6,5
11074132,"DE",6,1,62,4,10,16,50,5,2,1,4,2,3,3,3,2,4,2,2,3,3,3,1,2,2,9,8,4,4,3,1,7,2,5
11074142,"DE",6,1,47,4,6,15,44,3,4,4,4,2,2,2,2,2,2,2,2,8,5,6,3,2,2,4,6,3,4,2,1,6,6,5
11074162,"DE",6,1,33,4,2,10,45,2,4,1,3,2,3,3,3,2,2,2,2,9,0,5,1,2,2,10,5,3,2,2,1,10,1,5
11074222,"DE",6,2,87,3,1,8,888,7,1,2,5,2,4,6,1,2,3,2,3,7,6,5,2,2,2,9,10,3,6,4,1,6,1,4
11074272,"DE",6,2,46,2,10,19,30,1,3,1,3,2,1,3,3,4,4,2,1,6,7,9,2,1,1,8,8,2,5,3,2,2,7,5
11074312,"DE",6,2,48,5,77,12,22,4,6,3,6,2,2,3,1,3,1,1,1,10,5,10,3,2,2,9,8,3,4,2,1,8,1,5
11074322,"DE",6,2,70,4,5,12,13,4,2,3,6,2,2,4,2,1,4,1,2,8,3,6,3,2,2,8,10,2,4,3,1,7,3,6
11074332,"DE",6,1,49,4,6,13,41,2,3,2,5,2,3,6,3,3,4,2,1,7,4,6,3,2,2,9,8,2,4,3,2,0,7,7
11074372,"DE",6,1,41,4,10,14,38,5,4,3,5,2,2,3,3,3,2,1,2,8,4,7,3,2,2,9,9,2,5,2,2,1,7,7
11074382,"DE",6,2,56,4,7,15,40,6,2,3,4,2,2,5,2,4,4,2,3,10,7,6,3,1,2,8,8,2,5,4,2,2,6,5
11074422,"DE",6,1,72,3,4,13,20,6,2,1,5,2,4,5,2,3,1,5,1,8,3,5,1,2,2,9,9,2,4,3,1,7,5,5
11074522,"DE",6,1,35,3,5,11,45,3,4,6,5,5,4,3,3,5,5,4,2,6,2,6,3,2,2,4,4,2,2,2,2,5,7,7
11074532,"DE",6,2,45,4,8,14,20,1,4,2,6,4,3,5,1,2,5,1,1,8,5,6,3,2,2,9,9,2,4,2,1,4,1,4
11074542,"DE",6,2,39,3,10,19,20,0,5,2,1,2,2,2,1,3,3,2,1,6,7,8,1,1,2,5,9,1,5,3,2,0,7,7
11074562,"DE",6,2,65,2,5,12,55,7,1,3,4,1,2,5,4,2,3,2,4,7,5,7,1,2,1,8,8,2,6,4,1,6,4,6
11074592,"DE",6,1,41,4,5,11,40,5,4,2,5,2,2,5,2,2,3,2,2,8,2,5,3,2,1,6,8,3,5,4,1,5,6,5
11074622,"DE",6,1,30,3,88,15,60,4,1,1,1,1,1,2,1,2,3,1,1,9,7,8,2,2,2,8,8,2,6,3,2,0,7,7
11074732,"DE",6,2,59,4,10,20,45,1,2,2,3,1,3,4,5,2,6,1,1,6,4,6,1,1,1,9,9,2,3,4,1,8,1,5
11074742,"DE",6,2,44,2,10,18,25,2,3,2,2,3,3,3,3,4,3,2,2,5,6,6,2,1,2,3,7,2,4,2,2,0,6,7
11074822,"DE",6,1,35,3,3,24,10,6,4,3,2,2,3,5,5,2,5,3,3,8,4,8,2,1,2,7,5,2,4,2,1,10,1,4
11074832,"DE",6,1,68,3,4,18,666,7,2,4,6,1,4,6,1,1,5,1,6,4,2,2,1,2,2,4,5,4,2,2,1,7,3,4
11074852,"DE",6,2,88,3,6,9,666,5,2,5,6,5,6,5,1,3,3,5,2,8,7,8,4,2,2,3,3,5,1,1,1,7,3,7
11074882,"DE",6,1,73,4,5,12,70,4,2,1,1,1,3,5,1,1,3,2,1,7,1,8,1,1,1,10,10,5,3,1,1,5,7,5
11074972,"DE",6,1,45,3,1,15,40,7,1,4,5,2,4,1,2,5,4,4,1,9,7,9,2,2,2,7,7,3,3,2,2,7,6,7
11075012,"DE",6,1,32,3,2,11,39,4,4,2,3,1,2,5,1,3,3,2,1,0,2,3,3,2,2,6,7,2,6,2,2,4,6,7
11075032,"DE",6,1,28,3,6,17,40,3,3,2,3,1,2,1,2,6,4,1,2,7,5,5,2,1,2,7,8,2,6,2,2,0,7,7
11075052,"DE",6,1,60,1,2,21,48,2,1,1,4,3,3,4,4,3,3,2,1,5,1,5,1,1,1,5,5,3,4,3,2,7,2,4
11075092,"DE",6,1,45,4,7,12,40,6,3,2,5,3,3,3,2,2,2,3,2,7,2,8,3,2,2,8,8,2,4,3,1,4,6,4
11075142,"DE",6,1,70,3,2,16,65,6,2,2,5,1,2,5,2,2,3,2,2,9,6,8,2,2,1,8,8,3,6,3,2,6,7,7
11075152,"DE",6,2,60,3,3,10,40,6,1,2,5,2,5,5,5,5,4,2,2,5,3,5,1,1,1,5,7,3,6,4,2,0,6,7
11075202,"DE",6,2,76,4,4,11,42,7,1,1,6,3,2,5,2,1,2,1,2,7,1,5,1,1,2,10,6,2,4,3,1,8,1,4
11075212,"DE",6,1,21,4,8,15,38,2,3,1,3,2,2,4,2,3,3,2,1,7,4,5,3,2,2,7,7,2,6,3,1,5,7,5
11075242,"DE",6,2,53,3,1,10,40,7,1,4,6,2,3,5,2,1,2,1,2,9,5,8,3,2,2,1,2,3,1,1,2,0,6,7
11075292,"DE",6,1,50,1,8,22,60,4,4,2,3,2,5,6,6,2,6,2,1,8,5,2,1,2,1,5,5,2,5,3,2,6,7,6
11075322,"DE",6,1,45,4,9,14,45,2,3,3,4,3,3,4,3,4,5,2,2,8,2,5,2,1,2,8,6,2,4,3,2,1,7,6
11075362,"DE",6,2,21,3,2,10,35,3,2,2,2,1,5,6,2,1,5,3,2,7,3,4,4,2,2,9,8,2,4,3,2,0,7,7
11075422,"DE",6,2,48,3,5,13,45,2,1,2,5,2,2,5,2,1,3,1,4,6,3,5,2,1,1,10,10,1,7,5,1,7,4,5
11075502,"DE",6,2,83,5,3,9,20,5,2,3,6,5,4,5,1,2,1,2,3,8,7,9,2,2,2,8,10,4,6,3,1,3,1,6
11075542,"DE",6,2,33,3,5,15,23,1,5,2,3,1,4,5,1,2,3,2,4,3,0,0,1,2,2,10,9,3,4,2,2,2,7,6
11075582,"DE",6,1,27,3,5,15,42,4,1,2,5,3,3,4,3,5,3,2,4,8,4,10,2,1,1,9,9,1,5,2,1,7,4,5
11075652,"DE",6,2,30,1,8,13,30,1,3,2,5,4,2,4,3,2,4,4,5,8,3,5,4,2,2,6,7,3,3,2,1,7,7,7
11075692,"DE",6,2,59,5,3,19,23,0,2,1,6,2,5,6,5,1,1,2,1,5,2,1,1,2,2,8,8,1,1,1,2,10,7,7
11075762,"DE",6,2,74,3,4,18,48,5,1,2,5,3,2,4,2,2,2,2,1,8,5,9,3,2,2,8,7,2,4,2,2,4,4,7
11075772,"DE",6,1,48,2,6,15,54,5,2,2,3,3,2,3,2,3,3,3,2,7,3,6,2,1,2,8,7,2,6,3,1,6,4,7
11075792,"DE",6,1,30,4,2,13,38,7,1,1,2,1,1,4,1,3,4,1,1,7,7,2,2,2,2,9,8,2,3,2,1,9,5,6
11075822,"DE",6,1,23,3,9,12,9,1,4,2,5,3,2,4,1,5,5,2,1,8,3,5,2,1,2,8,8,1,6,2,1,6,6,7
11075882,"DE",6,2,49,2,5,16,45,3,1,2,5,2,3,3,2,4,3,2,1,7,4,6,2,2,1,8,8,1,5,3,2,0,7,7
11075892,"DE",6,2,15,3,2,10,666,3,4,2,5,4,4,3,1,4,1,5,4,10,6,6,4,2,2,10,9,2,7,3,1,10,5,4
11075922,"DE",6,1,85,4,4,15,50,6,1,5,6,2,5,5,1,5,2,2,1,7,5,5,4,2,2,8,5,2,4,1,2,0,1,7
11075972,"DE",6,2,59,3,2,12,50,6,2,3,3,3,2,3,3,4,5,1,1,8,0,5,2,2,1,5,6,2,2,2,1,8,4,5
11075982,"DE",6,2,72,2,4,20,42,6,2,2,5,2,3,4,2,4,2,3,1,4,1,3,1,2,1,8,7,2,4,3,2,0,7,7
11075992,"DE",6,2,19,4,88,13,39,4,6,2,4,1,2,4,3,1,5,1,2,5,4,5,2,2,2,9,9,2,6,3,1,5,1,5
11076062,"DE",6,2,27,3,2,16,27,1,2,1,3,4,4,6,2,1,5,1,1,3,4,3,3,2,2,1,5,3,6,1,2,3,1,7
11076092,"DE",6,1,66,3,7,13,40,4,2,3,5,2,3,5,3,2,5,2,2,9,6,8,1,2,2,10,9,2,7,2,1,7,6,6
11076122,"DE",6,1,29,3,9,17,45,2,4,2,3,2,4,4,1,3,4,2,2,3,3,7,3,2,2,9,9,2,6,3,1,4,6,6
11076132,"DE",6,1,84,3,2,13,50,3,2,2,4,2,4,6,2,1,3,2,2,10,2,3,2,2,2,10,10,4,2,2,1,8,3,5
11076142,"DE",6,1,55,3,1,12,40,2,1,1,6,4,1,6,1,1,1,1,1,0,1,0,2,2,2,0,0,3,4,1,2,0,7,7
11076162,"DE",6,1,18,3,88,12,20,2,3,2,1,2,1,3,2,1,2,1,2,9,6,8,2,2,2,8,9,2,7,2,1,7,3,5
11076222,"DE",6,2,65,4,5,15,60,6,2,1,4,3,1,4,1,2,5,1,1,9,3,8,3,2,1,9,9,4,4,2,1,10,2,6
11076252,"DE",6,1,30,3,77,14,40,4,3,2,5,2,2,2,1,1,5,2,2,8,5,7,3,2,2,8,8,2,6,3,1,2,7,6
11076262,"DE",6,2,25,4,6,88,7,3,4,1,5,2,1,2,2,4,2,2,2,10,6,10,3,1,1,7,9,2,4,3,1,8,6,5
11076292,"DE",6,1,34,2,3,16,40,5,4,1,5,4,3,4,5,3,3,2,2,9,2,8,3,1,1,5,8,4,4,3,1,3,7,7
11076302,"DE",6,2,19,3,2,14,40,1,1,1,5,2,3,4,4,1,5,3,2,5,1,6,3,1,1,9,8,3,6,1,2,0,7,7
11076312,"DE",6,1,78,3,4,10,50,4,2,4,2,3,3,6,3,1,2,2,1,7,6,6,1,2,2,7,7,2,4,3,1,7,2,4
11076362,"DE",6,2,57,3,10,17,41,6,2,3,3,2,4,3,1,1,3,2,2,7,3,7,2,2,2,7,8,2,2,2,1,7,1,6
11076403,"DE",6,1,66,4,5,12,50,3,3,2,3,2,2,5,2,1,2,2,1,4,2,2,3,2,2,9,8,3,6,4,1,8,2,3
11076423,"DE",6,2,63,3,3,15,55,3,1,3,5,3,5,5,4,2,5,3,2,6,2,6,2,1,2,6,6,1,2,3,2,2,7,6
11076463,"DE",6,2,26,4,4,15,39,3,2,1,5,2,3,4,2,1,6,2,4,5,2,5,3,1,1,10,10,2,7,4,1,3,7,6
11076503,"DE",6,1,20,4,5,14,38,4,5,3,1,1,3,1,2,3,6,4,3,10,6,8,2,1,2,7,8,1,6,5,1,9,2,4
11076533,"DE",6,2,51,2,1,15,30,3,3,3,6,1,3,2,1,4,3,1,1,10,5,10,4,2,2,4,6,4,4,2,2,7,1,6
11076543,"DE",6,1,28,2,1,19,42,4,3,2,4,3,2,2,2,2,5,2,1,4,2,3,3,1,2,8,8,2,5,2,2,0,7,7
11076593,"DE",6,1,43,4,2,13,50,2,1,3,5,2,4,6,2,2,2,1,1,3,1,3,1,1,1,3,3,3,6,3,2,2,7,7
11076633,"DE",6,2,65,4,5,13,15,7,1,4,5,2,2,5,1,1,2,1,1,7,3,4,2,2,2,5,8,2,7,4,1,10,1,3
11076643,"DE",6,1,27,4,77,15,42,3,2,3,3,2,3,5,4,1,4,2,2,7,6,7,2,2,2,8,9,2,4,3,2,2,7,7
11076673,"DE",6,1,22,1,1,14,40,6,1,3,3,1,2,2,2,5,5,2,2,7,5,7,3,2,1,9,8,2,7,3,2,1,7,7
11076713,"DE",6,2,66,3,88,10,44,6,4,1,5,1,1,4,1,5,2,1,1,6,7,9,3,2,2,10,9,3,5,4,2,0,7,7
11076723,"DE",6,1,72,4,77,11,70,6,2,4,6,5,3,5,4,2,3,2,8,5,3,3,2,1,2,7,8,3,6,2,1,0,7,6
11076733,"DE",6,2,49,3,7,14,40,2,4,3,6,1,3,4,2,6,5,2,3,10,2,8,2,2,1,8,8,3,4,2,2,0,7,7
11076783,"DE",6,1,60,2,9,14,40,5,2,3,1,3,3,5,5,5,3,2,1,6,3,3,3,1,2,8,8,2,5,2,2,0,7,7
11076843,"DE",6,2,51,3,2,15,30,1,3,5,5,5,4,6,3,3,5,2,1,6,1,6,2,1,2,7,7,3,2,2,1,8,4,5
11076853,"DE",6,2,49,3,88,13,50,4,3,5,6,5,5,6,1,3,2,1,2,5,5,88,3,2,2,7,8,3,3,2,1,6,1,5
11076903,"DE",6,1,59,1,4,13,20,4,2,5,6,2,5,6,3,3,5,3,3,5,3,8,3,2,1,3,4,3,4,3,2,0,7,7
11076913,"DE",6,1,73,2,10,19,40,2,2,2,4,4,2,5,2,6,5,4,3,6,3,6,2,1,1,10,8,2,6,4,2,0,7,7
11076943,"DE",6,1,44,3,1,12,48,6,1,2,4,2,2,2,3,3,4,2,2,6,4,6,2,2,2,4,4,3,4,2,1,7,2,6
11076973,"DE",6,2,38,3,8,16,20,4,4,3,5,3,4,5,3,3,5,2,2,9,6,7,3,2,2,6,7,4,6,3,1,7,4,5
11076983,"DE",6,2,20,4,1,12,13,2,1,1,1,1,2,6,1,4,1,2,1,3,2,3,1,1,1,2,3,3,2,2,8,1,6,7
11077003,"DE",6,2,26,4,8,15,45,1,4,2,4,3,5,5,3,6,5,2,2,6,1,4,3,2,2,8,8,3,5,2,2,0,7,7
11077013,"DE",6,2,17,1,88,11,26,4,5,3,2,2,3,3,5,4,5,4,3,8,4,5,3,2,2,7,6,2,6,3,1,5,6,6
11077033,"DE",6,2,25,1,1,18,84,3,1,2,1,1,1,5,4,4,5,1,1,10,4,8,2,1,1,9,10,2,7,3,1,4,4,5
11077083,"DE",6,2,45,2,10,20,20,4,4,3,4,3,3,3,3,2,4,2,2,10,3,9,2,2,2,6,5,2,4,3,1,3,6,6
11077093,"DE",6,2,65,3,6,14,35,6,2,1,6,2,3,5,1,1,3,1,1,6,3,3,3,2,1,8,9,2,3,2,1,8,1,3
11077103,"DE",6,1,49,3,4,14,40,5,2,2,6,1,1,6,2,2,1,2,2,7,5,7,3,2,1,7,8,1,4,3,2,0,7,7
11077173,"DE",6,1,46,1,2,13,25,5,4,2,5,3,3,5,1,1,3,2,2,1,1,2,4,2,2,3,3,2,4,2,2,2,3,7
11077193,"DE",6,2,90,4,88,9,666,5,2,3,6,5,5,5,1,5,2,2,5,6,88,4,2,2,2,10,7,3,3,2,1,8,1,3
11077213,"DE",6,2,23,4,8,10,30,4,4,2,6,3,3,5,4,3,2,1,1,8,6,5,4,2,1,7,9,3,4,2,1,2,6,7
11077233,"DE",6,1,34,1,7,12,50,7,3,2,1,1,1,1,5,1,4,1,1,8,2,6,2,1,1,8,10,2,6,3,1,0,7,7
11077253,"DE",6,2,65,1,7,11,30,6,2,1,6,3,3,6,3,1,2,1,1,10,5,3,2,1,2,10,9,3,6,3,1,5,2,4
11077303,"DE",6,2,32,4,6,23,55,0,1,2,2,3,2,5,5,4,6,2,2,5,7,6,2,1,2,5,6,1,6,3,2,0,7,7
11077323,"DE",6,1,42,4,7,15,48,2,4,3,5,2,4,4,2,1,3,2,2,8,0,8,3,2,1,7,7,2,4,2,2,0,7,7
11077363,"DE",6,2,69,3,8,12,26,3,2,1,4,2,2,4,2,4,4,1,1,5,5,5,1,2,2,8,7,2,6,3,1,7,3,6
11077443,"DE",6,1,75,3,8,12,60,5,2,3,4,2,4,4,5,2,3,1,4,8,5,7,1,2,2,10,9,4,4,2,1,8,6,4
11077463,"DE",6,2,34,1,6,15,45,4,2,2,6,3,2,4,1,2,5,1,1,10,5,7,3,1,1,6,7,2,6,3,1,7,2,5
11077513,"DE",6,2,50,2,7,11,25,3,4,3,4,2,2,4,2,2,4,2,1,3,3,2,2,1,1,7,8,2,6,4,1,8,6,4
11077593,"DE",6,2,52,2,10,18,42,2,2,4,5,1,5,5,2,4,4,4,3,4,5,8,2,1,1,9,9,2,5,2,1,8,7,4
11077643,"DE",6,1,66,4,77,14,25,4,2,3,5,2,3,4,2,4,3,3,1,8,7,8,2,1,2,9,9,2,5,3,1,7,1,5
11077703,"DE",6,1,58,2,9,17,35,4,3,3,4,2,2,4,2,4,3,3,1,9,6,7,1,1,1,9,9,2,5,3,1,7,6,4
11077723,"DE",6,2,49,2,4,17,22,4,2,2,5,2,5,5,2,5,5,2,2,6,5,6,2,1,1,3,5,3,4,3,2,0,7,7
11077733,"DE",6,2,42,1,3,13,40,4,2,3,5,4,5,5,2,2,5,3,2,7,3,5,1,1,1,8,8,3,4,3,2,0,7,7
11077763,"DE",6,1,45,3,5,12,50,1,2,3,5,2,4,3,2,2,4,3,2,2,4,4,2,2,2,8,7,2,3,1,1,5,6,5
11077793,"DE",6,2,36,4,8,12,40,0,2,1,4,3,3,5,2,2,3,2,1,5,0,3,3,1,1,6,7,2,5,3,1,6,2,7
11077833,"DE",6,1,62,1,10,16,45,4,2,1,4,2,2,4,2,2,4,3,1,7,4,7,1,2,2,7,7,2,4,4,2,4,6,6
11077853,"DE",6,2,38,4,7,15,25,3,4,2,4,3,2,5,2,4,3,1,2,6,4,5,3,2,1,4,5,3,3,2,2,3,6,5
11077893,"DE",6,1,44,2,8,16,30,3,3,3,5,1,2,3,1,2,2,1,2,9,7,9,2,1,1,9,9,1,4,2,2,2,6,7
11077963,"DE",6,1,56,3,77,13,41,3,4,1,5,1,1,5,1,1,4,1,1,7,4,7,1,2,2,7,8,1,2,3,1,6,3,5
11078013,"DE",6,1,46,3,3,12,65,5,4,3,3,3,3,5,2,3,2,2,5,3,3,2,2,2,1,3,6,2,2,1,2,3,6,7
11078043,"DE",6,1,46,1,77,77,50,3,4,2,3,3,2,3,3,3,5,2,4,4,1,3,1,1,2,3,4,2,4,2,2,0,7,5
11078053,"DE",6,1,57,3,1,12,50,5,2,1,1,4,2,3,2,3,6,1,1,7,0,0,2,2,1,2,3,4,6,3,2,0,7,7
11078163,"DE",6,2,49,3,77,15,38,6,1,2,4,1,2,3,2,2,6,2,1,7,4,8,2,2,1,7,6,3,2,2,2,2,7,7
11078183,"DE",6,1,92,2,9,22,50,2,2,1,6,3,3,5,5,2,4,1,2,10,6,10,1,1,2,10,10,2,3,5,1,10,1,4
11078213,"DE",6,2,44,1,77,18,55,1,77,1,5,2,2,5,2,4,3,2,2,9,5,7,1,2,2,7,8,1,5,3,1,6,77,5
11078223,"DE",6,2,75,2,7,11,39,7,1,3,3,1,2,6,4,2,2,3,2,8,8,4,1,2,2,10,8,2,4,4,2,3,6,7
11078253,"DE",6,2,41,1,10,16,50,2,3,2,5,2,2,3,2,4,5,2,2,8,5,8,2,1,2,9,9,1,5,3,1,6,6,5
11078273,"DE",6,1,16,3,88,11,666,4,6,2,4,2,2,3,2,4,4,2,2,9,6,8,2,2,1,10,8,3,6,3,2,3,7,7
11078293,"DE",6,2,77,4,5,11,48,4,3,1,6,1,2,6,1,1,2,1,1,5,5,0,1,2,2,8,9,3,3,3,1,1,7,7
11078303,"DE",6,1,29,1,2,21,777,3,2,3,3,2,3,4,4,4,3,2,2,6,4,7,2,2,2,7,7,2,6,3,2,2,7,7
11078313,"DE",6,2,68,4,7,11,40,7,1,1,2,1,3,3,3,3,4,2,2,6,1,5,2,2,2,5,6,3,2,2,2,2,6,6
11078333,"DE",6,2,34,4,6,13,30,2,3,3,5,4,5,5,2,2,4,1,2,8,6,8,2,2,2,7,7,1,6,2,1,5,6,7
11078393,"DE",6,1,83,1,6,17,46,4,2,2,5,5,5,5,2,2,2,2,2,10,5,6,1,1,2,8,8,3,4,4,2,0,7,7
11078403,"DE",6,1,67,4,1,10,45,7,2,2,5,2,2,3,2,3,2,2,2,7,3,6,1,2,2,4,3,2,3,3,2,6,7,6
11078493,"DE",6,1,72,4,4,13,53,5,2,2,5,2,2,5,3,1,2,2,2,8,6,4,1,2,2,8,7,3,3,4,1,6,7,5
11078593,"DE",6,1,60,4,2,11,65,2,2,3,6,3,3,5,2,2,3,1,1,8,2,7,2,1,2,4,8,3,6,4,1,6,4,4
11078603,"DE",6,2,58,3,8,12,20,2,2,2,6,2,3,5,1,5,5,1,1,7,4,8,3,1,2,8,7,4,4,2,1,3,6,7
11078643,"DE",6,2,48,2,9,77,50,1,4,3,4,3,2,5,5,4,4,4,3,7,6,9,1,2,1,8,7,2,3,3,2,1,7,6
11078693,"DE",6,1,55,4,10,15,60,7,6,2,3,1,3,5,2,1,5,1,1,8,5,7,2,2,2,8,9,2,6,4,1,7,4,5
11078713,"DE",6,1,51,3,8,20,50,3,4,2,5,2,2,5,3,5,3,2,3,8,4,9,1,1,2,6,7,2,6,2,2,8,7,7
11078763,"DE",6,1,64,3,5,11,39,6,2,4,5,2,2,4,1,2,1,2,3,6,4,6,1,1,1,10,10,3,6,3,1,7,7,5
11078773,"DE",6,2,48,2,9,13,27,4,88,4,4,3,1,3,3,2,4,3,2,7,3,7,1,1,2,8,8,3,5,3,1,3,6,5
11078793,"DE",6,1,55,3,5,14,43,5,2,2,5,2,2,3,2,3,3,2,1,8,3,8,2,1,2,10,9,2,6,3,1,8,4,4
11078853,"DE",6,2,76,2,4,13,888,3,2,4,6,5,4,6,5,1,3,2,2,7,2,5,3,2,2,7,6,2,4,4,1,5,3,7
11078883,"DE",6,1,48,4,9,17,39,6,4,2,2,1,2,3,2,3,3,1,1,8,7,8,2,2,1,10,9,2,4,3,1,5,6,6
